"siteId","reportStartDateTime","reportEndDateTime","collectionName","isPublic","isLatestVersion","observationType","softwareType","windDirection","relativeHumidity","windSpeed_MilePerHour","windSpeed_MetrePerSecond","dryBulbTemperature_Fahrenheit","dryBulbTemperature_Celsius","wetBulbTemperature_Fahrenheit","wetBulbTemperature_Celsius","rainfallAmount_Inch","rainfallAmount_Millimetre","rainfallRate_InchPerHour","rainfallRate_MillimetrePerHour","airPressure_InchOfMercury","airPressure_Hectopascal","dewPointTemperature_Fahrenheit","dewPointTemperature_Celsius","isOfficial","isDcnn","longitude","latitude","height","id","localReportEndDateTime","externalSiteId","createdDateTime","version","externalId"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T03:30:00+00:00","2024-10-03T03:30:00+00:00","1","true","true","1","WeatherLink","356","91.4","3.37","1.5065223027886308","50.5","10.277777777777777","49.1","9.5","0","0","0","0","29.955","1014.3928249499999","48.1","8.944444444444445","false","false","-8.8545","53.5244","45","202410034mhfa7wbghe69kyhyytrtenn4a","2024-10-03T03:30:00+00:00","1000013318","2024-10-03T03:30:24.8982355+00:00","1","12578220785"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T03:45:00+00:00","2024-10-03T03:45:00+00:00","1","true","true","1","WeatherLink","333","91.2","1.37","0.6124437848131823","50.6","10.333333333333334","49.2","9.555555555555557","0","0","0","0","29.952","1014.29123328","48.1","8.944444444444445","false","false","-8.8545","53.5244","45","20241003h3q5g8hb8re69kyhyyguw31uhh","2024-10-03T03:45:00+00:00","1000013318","2024-10-03T03:45:20.9638827+00:00","1","12578235087"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T04:00:00+00:00","2024-10-03T04:00:00+00:00","1","true","true","1","WeatherLink","44","91","1.31","0.5856214292739188","50.8","10.444444444444443","49.4","9.666666666666666","0","0","0","0","29.946","1014.08804994","48.3","9.055555555555554","false","false","-8.8545","53.5244","45","20241003bc6m6prb8oe69kyhyyguw31uhh","2024-10-03T04:00:00+00:00","1000013318","2024-10-03T04:00:37.9107512+00:00","1","12578250032"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T04:15:00+00:00","2024-10-03T04:15:00+00:00","1","true","true","1","WeatherLink","347","90.9","2.18","0.974545584593239","50.9","10.499999999999998","49.4","9.666666666666666","0","0","0","0","29.946","1014.08804994","48.3","9.055555555555554","false","false","-8.8545","53.5244","45","20241003dgpwuacb8ae69kyhyyguw31uhh","2024-10-03T04:15:00+00:00","1000013318","2024-10-03T04:15:21.3712732+00:00","1","12578264756"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T04:30:00+00:00","2024-10-03T04:30:00+00:00","1","true","true","1","WeatherLink","279","90.4","1.5","0.6705588884815864","51.2","10.666666666666668","49.6","9.777777777777779","0","0","0","0","29.948","1014.15577772","48.5","9.166666666666666","false","false","-8.8545","53.5244","45","20241003865rqyrbeye69kyhyyguw31uhh","2024-10-03T04:30:00+00:00","1000013318","2024-10-03T04:30:46.4356834+00:00","1","12578279967"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T04:45:00+00:00","2024-10-03T04:45:00+00:00","1","true","true","1","WeatherLink","50","90","1.43","0.6392661403524457","51.3","10.72222222222222","49.7","9.833333333333334","0","0","0","0","29.953","1014.3250971699999","48.5","9.166666666666666","false","false","-8.8545","53.5244","45","20241003jt9fsmhbeee69kyhyytrtenn4a","2024-10-03T04:45:00+00:00","1000013318","2024-10-03T04:45:23.4042424+00:00","1","12578293471"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T05:00:00+00:00","2024-10-03T05:00:00+00:00","1","true","true","1","WeatherLink","17","89.7","1.81","0.809141058767781","51.4","10.777777777777777","49.7","9.833333333333334","0","0","0","0","29.949","1014.18964161","48.5","9.166666666666666","false","false","-8.8545","53.5244","45","20241003pq73c9cbeoe69kyhyytrtenn4a","2024-10-03T05:00:00+00:00","1000013318","2024-10-03T05:00:43.183461+00:00","1","12578308656"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T05:15:00+00:00","2024-10-03T05:15:00+00:00","1","true","true","1","WeatherLink","73","89.4","1.5","0.6705588884815864","51.4","10.777777777777777","49.7","9.833333333333334","0","0","0","0","29.953","1014.3250971699999","48.4","9.11111111111111","false","false","-8.8545","53.5244","45","20241003xnf9hacbeae69kyhyytrtenn4a","2024-10-03T05:15:00+00:00","1000013318","2024-10-03T05:15:21.1128564+00:00","1","12578323025"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T05:30:00+00:00","2024-10-03T05:30:00+00:00","1","true","true","1","WeatherLink","4","89.2","5","2.2351962949386213","51.5","10.833333333333334","49.7","9.833333333333334","0","0","0","0","29.947","1014.1219138299999","48.4","9.11111111111111","false","false","-8.8545","53.5244","45","2024100319c4y8hbjye69kyhyyguw31uhh","2024-10-03T05:30:00+00:00","1000013318","2024-10-03T05:30:28.1869059+00:00","1","12578337733"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T05:45:00+00:00","2024-10-03T05:45:00+00:00","1","true","true","1","WeatherLink","26","89","2.87","1.2830026732947688","51.5","10.833333333333334","49.7","9.833333333333334","0","0","0","0","29.946","1014.08804994","48.4","9.11111111111111","false","false","-8.8545","53.5244","45","20241003iknomcwbjee69kyhyyguw31uhh","2024-10-03T05:45:00+00:00","1000013318","2024-10-03T05:45:21.6901744+00:00","1","12578351891"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T06:00:00+00:00","2024-10-03T06:00:00+00:00","1","true","true","1","WeatherLink","34","88.8","3","1.3411177769631728","51.5","10.833333333333334","49.6","9.777777777777779","0","0","0","0","29.951","1014.25736939","48.3","9.055555555555554","false","false","-8.8545","53.5244","45","20241003azwujthbjoe69kyhyyguw31uhh","2024-10-03T06:00:00+00:00","1000013318","2024-10-03T06:00:26.4980528+00:00","1","12578366167"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T06:15:00+00:00","2024-10-03T06:15:00+00:00","1","true","true","1","WeatherLink","53","88.8","0.62","0.27716434057238903","51.5","10.833333333333334","49.6","9.777777777777779","0","0","0","0","29.963","1014.6637360699999","48.3","9.055555555555554","false","false","-8.8545","53.5244","45","202410035fg58qcbjae69kyhyyguw31uhh","2024-10-03T06:15:00+00:00","1000013318","2024-10-03T06:15:19.8080759+00:00","1","12578381391"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T06:30:00+00:00","2024-10-03T06:30:00+00:00","1","true","true","1","WeatherLink","332","88.8","3.37","1.5065223027886308","51.3","10.72222222222222","49.5","9.722222222222221","0","0","0","0","29.961","1014.5960082899999","48.1","8.944444444444445","false","false","-8.8545","53.5244","45","202410036kiugerbkye69kyhyyguw31uhh","2024-10-03T06:30:00+00:00","1000013318","2024-10-03T06:30:22.6542078+00:00","1","12578395901"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T06:45:00+00:00","2024-10-03T06:45:00+00:00","1","true","true","1","WeatherLink","51","88.7","1.93","0.8627857698463078","51.3","10.72222222222222","49.5","9.722222222222221","0","0","0","0","29.956","1014.4266888399999","48.1","8.944444444444445","false","false","-8.8545","53.5244","45","20241003bh9wcarbkce69kyhyytrtenn4a","2024-10-03T06:45:00+00:00","1000013318","2024-10-03T06:45:24.8598775+00:00","1","12578410503"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T07:00:00+00:00","2024-10-03T07:00:00+00:00","1","true","true","1","WeatherLink","354","88.8","2","0.8940785179754486","51.3","10.72222222222222","49.5","9.722222222222221","0","0","0","0","29.955","1014.3928249499999","48.1","8.944444444444445","false","false","-8.8545","53.5244","45","20241003fnitmahbkwe69kyhyytrtenn4a","2024-10-03T07:00:00+00:00","1000013318","2024-10-03T07:00:27.8935554+00:00","1","12578425057"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T07:15:00+00:00","2024-10-03T07:15:00+00:00","1","true","true","1","WeatherLink","15","88.9","3.5","1.564637406457035","51.2","10.666666666666668","49.4","9.666666666666666","0","0","0","0","29.955","1014.3928249499999","48","8.88888888888889","false","false","-8.8545","53.5244","45","2024100387gp9swbkhe69kyhyyguw31uhh","2024-10-03T07:15:00+00:00","1000013318","2024-10-03T07:15:22.0446618+00:00","1","12578439924"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T07:30:00+00:00","2024-10-03T07:30:00+00:00","1","true","true","1","WeatherLink","90","88.7","2.75","1.2293579622162418","51.4","10.777777777777777","49.5","9.722222222222221","0","0","0","0","29.956","1014.4266888399999","48.2","9.000000000000002","false","false","-8.8545","53.5244","45","20241003m8qkagcbmre69kyhyytrtenn4a","2024-10-03T07:30:00+00:00","1000013318","2024-10-03T07:30:27.6638064+00:00","1","12578454498"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T07:45:00+00:00","2024-10-03T07:45:00+00:00","1","true","true","1","WeatherLink","48","88.5","0.62","0.27716434057238903","51.5","10.833333333333334","49.6","9.777777777777779","0","0","0","0","29.955","1014.3928249499999","48.2","9.000000000000002","false","false","-8.8545","53.5244","45","20241003pmche6wbmce69kyhyyguw31uhh","2024-10-03T07:45:00+00:00","1000013318","2024-10-03T07:45:21.2377311+00:00","1","12578468743"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T08:00:00+00:00","2024-10-03T08:00:00+00:00","1","true","true","1","WeatherLink","56","88.3","0.68","0.3039866961116525","51.5","10.833333333333334","49.6","9.777777777777779","0","0","0","0","29.957","1014.4605527299999","48.2","9.000000000000002","false","false","-8.8545","53.5244","45","20241003ohzj8phbmwe69kyhyytrtenn4a","2024-10-03T08:00:00+00:00","1000013318","2024-10-03T08:00:25.6381395+00:00","1","12578483182"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T08:15:00+00:00","2024-10-03T08:15:00+00:00","1","true","true","1","WeatherLink","11","87.8","5","2.2351962949386213","51.8","10.999999999999998","49.8","9.888888888888888","0","0","0","0","29.959","1014.52828051","48.3","9.055555555555554","false","false","-8.8545","53.5244","45","20241003u6y9hsrbmhe69kyhyytrtenn4a","2024-10-03T08:15:00+00:00","1000013318","2024-10-03T08:15:23.099821+00:00","1","12578498503"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T08:30:00+00:00","2024-10-03T08:30:00+00:00","1","true","true","1","WeatherLink","354","86.9","6.12","2.7358802650048726","52.2","11.222222222222223","50","10","0","0","0","0","29.963","1014.6637360699999","48.4","9.11111111111111","false","false","-8.8545","53.5244","45","20241003a99gtahbcre69kyhyyguw31uhh","2024-10-03T08:30:00+00:00","1000013318","2024-10-03T08:30:50.3925321+00:00","1","12578513707"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T08:45:00+00:00","2024-10-03T08:45:00+00:00","1","true","true","1","WeatherLink","37","86.2","2.5","1.1175981474693106","52.5","11.38888888888889","50.2","10.111111111111112","0","0","0","0","29.968","1014.8330555199999","48.5","9.166666666666666","false","false","-8.8545","53.5244","45","20241003371f9drbcce69kyhyyguw31uhh","2024-10-03T08:45:00+00:00","1000013318","2024-10-03T08:45:20.6107413+00:00","1","12578527480"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T09:00:00+00:00","2024-10-03T09:00:00+00:00","1","true","true","1","WeatherLink","290","85.7","3.56","1.5914597619962985","52.9","11.61111111111111","50.4","10.222222222222221","0","0","0","0","29.967","1014.7991916299999","48.7","9.277777777777779","false","false","-8.8545","53.5244","45","20241003dqgwg3hbcae69kyhyytrtenn4a","2024-10-03T09:00:00+00:00","1000013318","2024-10-03T09:01:43.3477232+00:00","1","12578544160"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T09:30:00+00:00","2024-10-03T09:30:00+00:00","1","true","true","1","WeatherLink","352","84","4.31","1.9267392062370914","53.5","11.944444444444445","50.7","10.388888888888891","0","0","0","0","29.969","1014.8669194099999","48.8","9.333333333333332","false","false","-8.8545","53.5244","45","20241003f657wjwbpee69kyhyyguw31uhh","2024-10-03T09:30:00+00:00","1000013318","2024-10-03T09:30:58.2151046+00:00","1","12578571849"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T09:45:00+00:00","2024-10-03T09:45:00+00:00","1","true","true","1","WeatherLink","2","82.9","5.18","2.3156633615564117","54","12.222222222222221","50.9","10.499999999999998","0","0","0","0","29.965","1014.73146385","48.9","9.388888888888888","false","false","-8.8545","53.5244","45","20241003gy5ddhhbpoe69kyhyyguw31uhh","2024-10-03T09:45:00+00:00","1000013318","2024-10-03T09:45:24.0054335+00:00","1","12578585180"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T10:00:00+00:00","2024-10-03T10:00:00+00:00","1","true","true","1","WeatherLink","93","82.4","4.06","1.8149793914901604","54.5","12.5","51.3","10.72222222222222","0","0","0","0","29.948","1014.15577772","49.2","9.555555555555557","false","false","-8.8545","53.5244","45","20241003kx1sbwcbpae69kyhyyguw31uhh","2024-10-03T10:00:00+00:00","1000013318","2024-10-03T10:00:42.5078334+00:00","1","12578600134"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T10:15:00+00:00","2024-10-03T10:15:00+00:00","1","true","true","1","WeatherLink","42","81.7","8.31","3.7148962421879888","54.8","12.666666666666664","51.5","10.833333333333334","0","0","0","0","29.946","1014.08804994","49.3","9.611111111111109","false","false","-8.8545","53.5244","45","20241003cftnb3cbqye69kyhyytrtenn4a","2024-10-03T10:15:00+00:00","1000013318","2024-10-03T10:15:22.0510327+00:00","1","12578614754"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T10:30:00+00:00","2024-10-03T10:30:00+00:00","1","true","true","1","WeatherLink","30","82.3","5.25","2.3469561096855522","54.9","12.722222222222221","51.7","10.944444444444446","0","0","0","0","29.949","1014.18964161","49.6","9.777777777777779","false","false","-8.8545","53.5244","45","20241003oac8c6hbqee69kyhyyguw31uhh","2024-10-03T10:30:00+00:00","1000013318","2024-10-03T10:30:36.9186145+00:00","1","12578629704"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T10:45:00+00:00","2024-10-03T10:45:00+00:00","1","true","true","1","WeatherLink","343","81.6","2.75","1.2293579622162418","55.4","12.999999999999998","52","11.11111111111111","0","0","0","0","29.943","1013.98645827","49.9","9.944444444444443","false","false","-8.8545","53.5244","45","2024100319ejhrwbqoe69kyhyyguw31uhh","2024-10-03T10:45:00+00:00","1000013318","2024-10-03T10:45:25.1089519+00:00","1","12578643119"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T11:00:00+00:00","2024-10-03T11:00:00+00:00","1","true","true","1","WeatherLink","60","80.9","10.75","4.805672034118036","55.9","13.277777777777777","52.3","11.277777777777777","0","0","0","0","29.937","1013.78327493","50.1","10.055555555555555","false","false","-8.8545","53.5244","45","20241003ix7s5swbqae69kyhyyguw31uhh","2024-10-03T11:00:00+00:00","1000013318","2024-10-03T11:00:26.4688067+00:00","1","12578657402"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T11:15:00+00:00","2024-10-03T11:15:00+00:00","1","true","true","1","WeatherLink","340","80.3","3.87","1.730041932282493","56.4","13.555555555555554","52.7","11.500000000000002","0","0","0","0","29.933","1013.64781937","50.4","10.222222222222221","false","false","-8.8545","53.5244","45","202410033bjjkorbxye69kyhyyguw31uhh","2024-10-03T11:15:00+00:00","1000013318","2024-10-03T11:15:33.3377789+00:00","1","12578671997"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T11:30:00+00:00","2024-10-03T11:30:00+00:00","1","true","true","1","WeatherLink","340","79.9","5.87","2.6241204502579416","56.6","13.666666666666668","52.8","11.555555555555554","0","0","0","0","29.93","1013.5462276999999","50.5","10.277777777777777","false","false","-8.8545","53.5244","45","20241003hfyqhgcbxee69kyhyyguw31uhh","2024-10-03T11:30:00+00:00","1000013318","2024-10-03T11:30:24.9709315+00:00","1","12578686174"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T11:45:00+00:00","2024-10-03T11:45:00+00:00","1","true","true","1","WeatherLink","338","79.3","3.06","1.3679401325024363","56.9","13.833333333333332","53","11.666666666666666","0","0","0","0","29.927","1013.44463603","50.6","10.333333333333334","false","false","-8.8545","53.5244","45","2024100361a5qcwbxoe69kyhyyguw31uhh","2024-10-03T11:45:00+00:00","1000013318","2024-10-03T11:45:23.2225178+00:00","1","12578700590"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T12:00:00+00:00","2024-10-03T12:00:00+00:00","1","true","true","1","WeatherLink","340","79.3","3.75","1.676397221203966","57.4","14.11111111111111","53.4","11.888888888888888","0","0","0","0","29.925","1013.3769082499999","51","10.555555555555555","false","false","-8.8545","53.5244","45","20241003dy15mgwbxhe69kyhyytrtenn4a","2024-10-03T12:00:00+00:00","1000013318","2024-10-03T12:00:36.2885353+00:00","1","12578715260"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T12:15:00+00:00","2024-10-03T12:15:00+00:00","1","true","true","1","WeatherLink","313","78.1","3.68","1.6451044730748254","58.1","14.5","53.8","12.111111111111109","0","0","0","0","29.922","1013.27531658","51.3","10.72222222222222","false","false","-8.8545","53.5244","45","20241003fhrm1thbore69kyhyyguw31uhh","2024-10-03T12:15:00+00:00","1000013318","2024-10-03T12:15:39.3359785+00:00","1","12578730966"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T12:30:00+00:00","2024-10-03T12:30:00+00:00","1","true","true","1","WeatherLink","272","77.1","6.75","3.017514998167139","58.5","14.722222222222221","53.9","12.166666666666666","0","0","0","0","29.917","1013.10599713","51.3","10.72222222222222","false","false","-8.8545","53.5244","45","20241003ekyigtrboce69kyhyyguw31uhh","2024-10-03T12:30:00+00:00","1000013318","2024-10-03T12:30:33.0902834+00:00","1","12578745284"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T12:45:00+00:00","2024-10-03T12:45:00+00:00","1","true","true","1","WeatherLink","26","77.8","5.18","2.3156633615564117","58.2","14.555555555555557","53.9","12.166666666666666","0","0","0","0","29.911","1012.90281379","51.3","10.72222222222222","false","false","-8.8545","53.5244","45","20241003k33s8xrbowe69kyhyytrtenn4a","2024-10-03T12:45:00+00:00","1000013318","2024-10-03T12:45:22.734318+00:00","1","12578760012"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T13:00:00+00:00","2024-10-03T13:00:00+00:00","1","true","true","1","WeatherLink","351","77.9","8.25","3.6880738866487253","58.2","14.555555555555557","53.9","12.166666666666666","0","0","0","0","29.902","1012.59803878","51.3","10.72222222222222","false","false","-8.8545","53.5244","45","20241003p5rkzxcbohe69kyhyyguw31uhh","2024-10-03T13:00:00+00:00","1000013318","2024-10-03T13:00:24.3332565+00:00","1","12578774567"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T13:15:00+00:00","2024-10-03T13:15:00+00:00","1","true","true","1","WeatherLink","30","77.5","10.56","4.720734574910368","58.4","14.666666666666666","54","12.222222222222221","0","0","0","0","29.897","1012.4287193299999","51.4","10.777777777777777","false","false","-8.8545","53.5244","45","20241003t39f9ewbtre69kyhyyguw31uhh","2024-10-03T13:15:00+00:00","1000013318","2024-10-03T13:15:34.6049896+00:00","1","12578789613"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T13:30:00+00:00","2024-10-03T13:30:00+00:00","1","true","true","1","WeatherLink","277","77.9","6.75","3.017514998167139","58.6","14.777777777777779","54.2","12.333333333333334","0","0","0","0","29.896","1012.39485544","51.7","10.944444444444446","false","false","-8.8545","53.5244","45","20241003w8tc95rbtce69kyhyytrtenn4a","2024-10-03T13:30:00+00:00","1000013318","2024-10-03T13:30:26.0552688+00:00","1","12578803449"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T13:45:00+00:00","2024-10-03T13:45:00+00:00","1","true","true","1","WeatherLink","34","77.5","14.25","6.370309440575071","58.4","14.666666666666666","54","12.222222222222221","0","0","0","0","29.89","1012.1916721","51.4","10.777777777777777","false","false","-8.8545","53.5244","45","20241003zqzcg4rbtwe69kyhyyguw31uhh","2024-10-03T13:45:00+00:00","1000013318","2024-10-03T13:45:23.9220738+00:00","1","12578817869"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T14:00:00+00:00","2024-10-03T14:00:00+00:00","1","true","true","1","WeatherLink","335","77.8","3.68","1.6451044730748254","58.3","14.611111111111109","53.9","12.166666666666666","0","0","0","0","29.886","1012.0562165399999","51.4","10.777777777777777","false","false","-8.8545","53.5244","45","202410034sie5kcbthe69kyhyyguw31uhh","2024-10-03T14:00:00+00:00","1000013318","2024-10-03T14:00:25.2118092+00:00","1","12578832191"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T14:15:00+00:00","2024-10-03T14:15:00+00:00","1","true","true","1","WeatherLink","14","77.2","3.75","1.676397221203966","58.9","14.944444444444443","54.4","12.444444444444443","0","0","0","0","29.88","1011.8530331999999","51.8","10.999999999999998","false","false","-8.8545","53.5244","45","202410037edh3yhb1re69kyhyyguw31uhh","2024-10-03T14:15:00+00:00","1000013318","2024-10-03T14:15:20.6677085+00:00","1","12578846874"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T14:30:00+00:00","2024-10-03T14:30:00+00:00","1","true","true","1","WeatherLink","354","76.9","5.56","2.4855382799717467","58.9","14.944444444444443","54.3","12.388888888888888","0","0","0","0","29.877","1011.7514415299999","51.7","10.944444444444446","false","false","-8.8545","53.5244","45","20241003b396uzhb1oe69kyhyytrtenn4a","2024-10-03T14:30:00+00:00","1000013318","2024-10-03T14:30:45.6588747+00:00","1","12578862046"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T14:45:00+00:00","2024-10-03T14:45:00+00:00","1","true","true","1","WeatherLink","307","76.5","3.93","1.7568642878217564","58.9","14.944444444444443","54.2","12.333333333333334","0","0","0","0","29.873","1011.61598597","51.5","10.833333333333334","false","false","-8.8545","53.5244","45","20241003m16wydcb1ae69kyhyytrtenn4a","2024-10-03T14:45:00+00:00","1000013318","2024-10-03T14:47:10.3227765+00:00","1","12578876749"
"f2d42aea-f516-ec11-b76a-0003ff599499","2024-10-03T15:00:00+00:00","2024-10-03T15:00:00+00:00","1","true","true","1","WeatherLink","5","77.5","9.25","4.135113145636449","58.5","14.722222222222221","54.1","12.277777777777779","0","0","0","0","29.867","1011.41280263","51.5","10.833333333333334","false","false","-8.8545","53.5244","45","20241003mxugxbcbuye69kyhyytrtenn4a","2024-10-03T15:00:00+00:00","1000013318","2024-10-03T15:01:27.9432439+00:00","1","12578888986"
